Unfortunately the former case is still not possible because the FilterExpression is lacking an overridden equals method to compare them, so currently the test would always fail.|development process|QA|testing|testing||
6.1.2 Integration tests|development process|QA|testing|testing||
Integration tests are in charge of checking that the previously tested components are correctly working together.|development process|QA|testing|testing||
To prove that, Play Framework provides Selenium WebDriver to start a test browser and FluentLenium to easily write tests with it, wrapping the Selenium WebDriver in a convenient API with a fluent interface.|development process|QA|testing|testing||
These tests will validate the proper functioning of the components when they are integrated in the web application.|development process|QA|testing|testing||
Unlike unit testing, here the tests only need to verify that the response is the expected when an action is requested.|development process|QA|testing|testing||
The content is not checked, as this should be already verified by the unit tests.|development process|QA|testing|testing|rationale|
Figure 6.4 below shows an example of how the test browser navigates to the home page and there clicks on a category, which displays the category page.|development process|QA|testing|testing||
In this case the class used in the body element, as well as the title, are used to check whether the response is correct, but other ways are valid as well, such as checking the URL.|development process|QA|testing|testing||
The navigation related logic have been separated from the testing logic, so that tests are better isolated and the navigation code is reused.|development process|QA|testing|testing|rationale|
6.1.3 Acceptance tests|development process|QA|testing|testing||
Acceptance tests are ensuring that the main requirements agreed for the project are met in the current version.|development process|QA|testing|testing||
So they need to prove that it is possible for a user to achieve at least the main goals for which he is using the web application, reason why they will be covering the top-level use cases described in the early section Use Case Model 3.1.|uncertain|uncertain|uncertain|uncertain||directive
Given that acceptance tests are guaranteeing the correctness of the current version, it is imperative to use real data instead of mocking it.|development process|QA|testing|testing|rationale|
These type of tests need to be supervised by the client of the product, usually non-technical people.|development process|QA|testing|testing||
This makes it a requirement to be easy to understand them by using a plain language to define the rules.|uncertain|uncertain|uncertain|uncertain||
Cucumber is used in this project as a tool to write these acceptance tests, allowing to write the rules in plain text (see Figure 6.5), while describing the technical details of each rule in Ruby in a separated file.|development process|QA|testing|testing||
Figure 6.6 shows how the rules are implemented for registering a new customer account.|document organisation|document organisation|document organisation|document organisation||
The query language XPath is used to select the different HTML elements in order to click on them, change their value or verify their existence.|system|structure|s-implementation|s-techsolution||
Error messages are always specified along with every action, so it becomes easy for non-technical people to identify any issue.|development process|QA|issue|issue||
6.2 Usability tests|development process|QA|testing|testing||
With iterative methodologies, usability tests would be ideally performed by the end of the sprint, so that tasks for fixing any issue resulting from the test output can be assigned to the next sprint.|development process|QA|testing|testing|rationale|
This iteration is repeated until the reports from the tests are satisfactory, meaning that the user story is concluded.|development process|QA|testing|testing||
But this system may not be convenient for most of the projects if the tests are meant to be too strict.|development process|QA|testing|testing||
Usually during the Sprint Review Meeting, when a member of the team is showing the tasks he managed to accomplish, the other members are participating in the demonstration by evaluating and giving feedback, so that the feature can be improved further.|development process|development practice|development practice|development practice|rationale|
This process already acts like an informal usability test every sprint.|development process|QA|testing|testing||
Formal usability tests are still necessary in order to receive feedback from some controlled and prepared environments, giving a more reliable source of information.|development process|QA|testing|testing|rationale|directive
Given that this project needed to reach some usability requirements focused both on developers and end users, it was necessary to set up two different scenarios separately.|development process|QA|testing|testing|rationale|directive
On the one hand, an API hackathon about e-commerce was organized in April 2013, called Berlin ECOMMHACK I/O.|non-information|non-information|non-information|non-information||
This hackathon consisted of developing an application connecting two or more of the participant platforms, amongst which was SPHERE.IO.|non-information|non-information|non-information|non-information||
Contestants could use the web-shop of the current project as a template to implement their applications or just as documentation of the SPHERE.IO Play SDK.|non-information|non-information|non-information|non-information||
As a result, two of the winning projects were based on the web-shop, developed by teams of four members average in within twelve hours.|non-information|non-information|non-information|non-information||
Around September, a smaller hackathon of six hours was held internally, only for the staff of commercetools GmbH.|non-information|non-information|non-information|non-information||
About five teams used the web-shop as a template, achieving notable results as well.|non-information|non-information|non-information|non-information||
Both events and the feedback received allowed to improve the template, but also to confirm that the understability, learnability and changeability requirements expected for the current project were safely met.|non-information|non-information|non-information|non-information||
On the other hand, a test was designed in order to evaluate the operability and likeability of the template by the users.|development process|QA|testing|testing|rationale|
Five people were selected for this test [Nie12], all with different profiles of online shopping experience and computer expertise.|development process|QA|testing|testing||
Their task consisted first of registering a new customer account and adding a postal address to their address book.|uncertain|uncertain|uncertain|uncertain||
After that, they were told to add two specific products to the cart, which later they were asked to remove or modify in the cart.|uncertain|uncertain|uncertain|uncertain||
Next, they had to purchase the products, using the address they previously entered.|uncertain|uncertain|uncertain|uncertain||
Besides measuring the total time it took them to actually buy the items, it is most important to observe their reactions and ask them about their first thoughts regarding what they expect when they perform an operation.|development process|QA|testing|testing||
This will give an insight of the most common usability issues and the best way to solve them.|requirement|non-functional|non-functional|non-functional||
The results were very satisfactory and provided some issues with clear solutions.|development process|QA|issue|issue||
For example, most of them had problems with the lack of loading animations when AJAX is performing a request in the background, which is something that has repeatedly been postponed, although it is practically implemented since the beginning.|development process|QA|issue|issue||
Some evident examples they gave were the poor feedback the system shows when adding an address or selecting one during the checkout process.|development process|QA|issue|issue||
In contrast, they apparently did not have any trouble with browsing products and navigating throughout the web-shop.|uncertain|uncertain|uncertain|uncertain||
Especially giving very positive feedback about pagination and the checkout process, which were the main concerns of the design process.|uncertain|uncertain|uncertain|uncertain||
Also their average time required for purchasing an item for the first time was considerably low, around 1:50 minutes.|uncertain|uncertain|uncertain|uncertain||
In addition, they liked the whole look and feel of the web-shop, although some reported missing some visual aid to understand the behavior of certain elements, such as the category navigation.|uncertain|uncertain|uncertain|uncertain||
In short, participants considered it very easy to operate, which can be translated as a success of the logical design of the system.|uncertain|uncertain|uncertain|uncertain||
The negative evaluation responds to missing features rather than bad design or implementation.|development process|QA|issue|issue||
The animation on AJAX operations was already planned and the implementation was always taking into account this issue, although it had never enough priority to be implemented.|uncertain|uncertain|uncertain|uncertain||
Also the category navigation menu is missing feedback from a designer, so it still has a very basic design, enough to be operative.|uncertain|uncertain|uncertain|uncertain||
6.3 Performance tests|development process|QA|testing|testing||
Constantly during the project development, the tool Chrome DevTools was used to check the performance of the web-shop, paying special attention to repeated calls or some unexpected behavior resulting from a flaw in the software.|development process|QA|risk|risk||
This way it was possible to detect a bug in the endless scroll for the product list, which executed repeated calls to the web application server even when there were no more product available.|development process|QA|issue|issue||
Also some methods with high response times could be fine-tuned with this tool.|uncertain|uncertain|uncertain|uncertain||
Another tool from Google, PageSpeed Insights, is an online performance test that analyzes the web page looking for elements that may affect its fast execution, such as resources that may unnecessary block the page.|development process|development practice|development practice|development practice||
This test suggested to use minified versions of the JavaScript and CSS files, which was an easy task thanks to Play Framework built-in support.|system|structure|s-implementation|s-techsolution||
It also reported that there were too many JavaScript and CSS files being fetched before the page could even be loaded, which meant that the browser had to wait until the last file was fetched in order to allow the user take control of it.|development process|QA|issue|issue||
It was necessary to find a solution for this, because in order to make the system’s CoffeeScript more understandable for the developer, the code was split into several files and classes, which in some cases raised the amount of files fetched to more than ten.|development process|QA|issue|issue||
The best way to face this issue was to use RequireJS, an asynchronously module and file loader for JavaScript files, that allowed to fetch a JavaScript file in the background first, and then load all its dependencies in parallel.|development process|QA|issue|issue||
Although it required a bit of effort to integrate with the current code, the results were very satisfactory.|uncertain|uncertain|uncertain|uncertain||
It is also worth mentioning that almost all third-party client-side libraries are being fetched from CDNJS, a community-driven CDN22 for web libraries that allows to decrease the loading time considerably.|system|structure|s-implementation|s-techsolution||
A load test was also performed against the system to check the maximum operating capacity and detect bottlenecks.|development process|QA|testing|testing||
As explained in the Physical Design section, both the web application and the data tier are scalable systems, although Heroku needs to be scaled up under demand.|system|structure|s-architecture|s-architecture||directive
Therefore the bottleneck should theoretically be located in the web application tier.|system|structure|s-architecture|s-architecture|rationale|directive
The test was executed with Blitz, a very interesting tool that allows to easily integrate load testing in the Continuous Integration process, although in this case only the online tool provided in their website is going to be used for these one-time tests.|development process|QA|testing|testing||
A first test with a duration of one minute, going from 1 to 250 concurrent users, will serve to test the regular configuration of the system, which consists of a single processing unit with 512MB of memory RAM in Heroku.|development process|QA|testing|testing||
After repeating the same test severals time to check for anomalies, the average results show how the web application has no problems with light pages (e.g. a product detail page), although the response time is not stable, which suggests that might have problems with a bigger amount of users (see Figure 6.7).|development process|QA|testing|testing||
On the other hand, heavier pages like any product list, have grave problems with memory, which starts failing with around 170 concurrent users, and then Heroku keeps serving a “503 Service Unavailable” error.|development process|QA|issue|issue||
This is more prominent as the number of displayed products increases, being the best example the home page where all products are listed.|uncertain|uncertain|uncertain|uncertain||
In this case, the memory fails before reaching 100 users.|development process|QA|issue|issue||
This problem has two solutions: either the number of processing units is increased, so the load can be distributed and units can be replaced when they fail, or the unit can be upgraded to have double memory.|development process|QA|issue|issue||
If the number of processing units is increased by one, having then two units, then the product detail page shows stable responses and the product list page with few products has no more memory problems, but the home page is still having trouble, this time at 170 concurrent users (see Figure 6.8).|development process|QA|issue|issue||
Increasing up to four processing units solves the problem, but still 10% of the responses end up exceeding 1.000 milliseconds.|development process|QA|issue|issue||
This memory issue may be related to a memory leak from Play Framework or from the same application, but in any case probably has a solution that should be found in order to increase the performance of the system.|development process|QA|issue|issue||
Lastly, a load of 1.000 concurrent users during 3 minutes was tested against the light product list page with these four processing units (see Figure 6.9).|development process|QA|testing|testing||
The results are completely satisfactory, with very stable responses except for one timeout period after the first minute, which could be related to Heroku reacting to the load or simply isolated network problems.|development process|QA|testing|testing||
Here the average response time was of 58 milliseconds, which is more or less the average of the whole web-shop when no bigger issues are affecting the performance.|development process|QA|testing|testing||
Appendix B Product Backlog|document organisation|document organisation|document organisation|document organisation||
General structure of a user story described in this document:|document organisation|document organisation|document organisation|document organisation||
{User story name}: As a {role}, I want {goal}, so that {benefit} ({priority}).|non-information|non-information|non-information|non-information||
B.1 Functional Requirements|requirement|r-general|r-general|r-general||
B.1.1 Browse Products|requirement|feature|feature|feature||
List products|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to list all products of the shop (1).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
Filter by category|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to see only those products that belong to a particular category and any category descendant, so that I can narrow down the list to what fits best my needs (2).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Filter by price|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to see only those products from the product list which prices fall within a specific price range, so that I can narrow down the list to best fit my economic requirements (3).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Filter by color|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to see only those products from the product list which main color matches any of the colors I selected, so that I can narrow down the list to best fit my liking (4).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Sort by name|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to sort the products from the product list by their name in an ascendant or descendant order (9).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
Sort by price|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to sort the products from the product list by their price in an ascendant or descendant order (8).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
Pagination|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
The product list needs to be displayed divided into pages and the customer should be given the ability to browse through them (3).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||directive
Product detail|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to see all information regarding a particular product and its variants, so that I can make a better decision about buying it (1).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Breadcrumb|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to be informed of my location inside the category tree via a breadcrumb, so that it can help me to navigate and have a better understanding of the web-shop structure (6).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Empty list message|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to be informed with an informative message when a product list request has no results (5).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
Not found message|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to be informed with an informative message when a category or product I requested cannot be found (10).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
B.1.2 Purchase Products|requirement|feature|feature|feature||
Add item to cart:|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to add a particular product to the shopping cart, so that I can buy it with the next order (1).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Update item in cart|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to change the number of units of a particular item in the shopping cart, so that I can buy a different quantity of the product with the next order (6).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Remove item from cart|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to remove a particular item from the shopping cart, so that I do not buy it with the next order (3).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Place order|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to place an order, so that I can actually buy the items in my shopping cart (2).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Payment:|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to be able to pay online my orders, so that I can pay immediately the moment I buy them instead of using other possibly unpleasant billing options (4)|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
List orders|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a registered customer, I want to see a list of my orders, so that I can see all the purchases I did in the past (5).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Mini cart|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a customer, I want to be able to see my current shopping cart from any page via a so-called mini-cart, so that I can always be aware of its contents and pricing details (5).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
B.1.3 User Management|requirement|feature|feature|feature||
As an anonymous customer, I want to sign up a new customer account, so that I can place orders more easily and take advantage of many other benefits (4).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Log in|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As an anonymous customer, I want to log in with an existing customer account, so that I take advantage of the benefits of being a registered customer (4).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Log out|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a registered customer, I want to logout from my customer account, so that nobody else can use it from the same machine (5).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Recover password|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As an anonymous customer, I want to be able to recover my password, so that I can log in with my account when I forget my current password (7).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Update account|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a registered customer, I want to update my personal data such as the email address used (6).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
Change password:|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a registered customer, I want to change my current password to another one of my choice (5).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
Add address|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a registered customer, I want to add a postal address to my address book, so that I can select it as shipping or billing address when placing an order (5)|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Update address|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a registered customer, I want to update the data of a particular postal address from my address book, so that it corresponds to my current situation (6).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
Remove address|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour||
As a registered customer, I want to remove a particular postal address from my address book, so that I cannot longer select it when placing an order (5).|requirement|functionality & behaviour|functionality & behaviour|functionality & behaviour|rationale|
B.2 Non-Functional Requirements|requirement|non-functional|non-functional|non-functional||
B.2.1 Usability|requirement|non-functional|non-functional|non-functional||
Understandability|requirement|non-functional|non-functional|non-functional||
As a developer, I want to identify and understand a particular business logic code of the template in less than 1 person-hour (2).|requirement|non-functional|non-functional|non-functional||
Learnability|requirement|non-functional|non-functional|non-functional||
As a developer, I want to learn how the application is structured and how I can modify and extend it to build my own web-shop in less than 8 person-hour (3).|requirement|non-functional|non-functional|non-functional||
Operability|requirement|non-functional|non-functional|non-functional||
As a customer, I want to learn how to purchase an item for the first time in less than 5 minutes (7).|requirement|non-functional|non-functional|non-functional||
Likeability:|requirement|non-functional|non-functional|non-functional||
The template should achieve an average of 7 out of 10 points from users when asked of how much do they like it (10).|requirement|non-functional|non-functional|non-functional||directive
B.2.2 Maintainability|requirement|non-functional|non-functional|non-functional||
Testability:|requirement|non-functional|non-functional|non-functional||
As a developer, I want to be able to test any new feature of my web application with unit, integration and acceptance tests, in less than 2 person-hour (4).|requirement|non-functional|non-functional|non-functional||
Stability|requirement|non-functional|non-functional|non-functional||
As a developer, I want to be able to safely change the set of data fetched from the platform without affecting the proper functioning of the template, at least in 95% of the cases (6).|requirement|non-functional|non-functional|non-functional||
Changeability|requirement|non-functional|non-functional|non-functional||
As a developer, I want to be able to perform simple changes on user interface elements of the template in less than 10 minutes (4).|requirement|non-functional|non-functional|non-functional||
B.2.3 FUNCTIONABILITY  |requirement|non-functional|non-functional|non-functional||
Security|requirement|non-functional|non-functional|non-functional||
The system must block any external attacker from reading or modifying sensitive information (6).|requirement|non-functional|non-functional|non-functional||directive
Compliance|requirement|non-functional|non-functional|non-functional||
The system must avoid to store or process any payment data. (2)|requirement|non-functional|non-functional|non-functional||directive
SEO-Friendly|requirement|non-functional|non-functional|non-functional||
As a merchant, I want my web-shop with a SEO-friendly URL structure, so that my web-shop can improve its ranking position in Internet search engines (8).|requirement|non-functional|non-functional|non-functional|rationale|
User-Friendly|requirement|non-functional|non-functional|non-functional||
As a customer, I want the web-shop with a human-readable URL structure, so that I can identify the type of content before visiting the web page|requirement|non-functional|non-functional|non-functional|rationale|
